episode,w_conn,w_mat,w_struct
484,10.0,2.0719846662402572,2.8002861254774007
485,10.0,2.060732345061002,2.7465505515316626
486,10.0,2.0597323450610023,2.7256689018715927
487,9.996220748107126,2.0774766736032637,2.7904280213515
488,10.0,2.0764766736032634,2.7755207253193075
489,9.995616020046928,2.0941428260922983,2.834219048941581
490,10.0,2.093142826092298,2.819228329790291
491,9.997579482275953,2.111850871096564,2.943319345667775
492,10.0,2.1108508710965648,2.9281222865705203
493,9.996810807448265,2.127914549098125,2.9704510689322223
494,10.0,2.1288196946010745,2.9997699796989847
495,10.0,2.1173210094831663,2.9335486519608263
496,10.0,2.1163210094831664,2.9032046284317494
497,9.995439233693121,2.133801638726604,2.9613542899256013
498,10.0,2.134706972145498,2.997458661997507
499,10.0,2.1457888079472216,3.065870048223538
500,10.0,2.1447888079472217,2.9779182080368995
501,9.996934266156174,2.161841088417452,3.029253978326847
502,10.0,2.160841088417452,2.993554763194113
503,9.995313766432721,2.1781639949597853,3.051221740301571
504,10.0,2.177163994959785,3.0175996160312804
505,10.0,2.1630516215244375,2.926926187624049
506,10.0,2.1620516215244376,2.9117607452866503
507,10.0,2.1822575976014837,2.9960408966311496
508,10.0,2.181257597601484,2.980744241402853
509,9.995319199974313,2.198588467484867,3.038440735315803
510,10.0,2.1975884674848674,3.019767327432478
511,9.998255170367395,2.2151654048190093,3.082562576908786
512,10.0,2.214165404819009,3.0058088829592298
513,10.0,2.1976217423919326,2.9006575402287345
514,10.0,2.196621742391933,2.8855419683923365
515,10.0,2.216500833518681,3.014865800767572
516,10.0,2.217399265186967,3.0275353078944858
517,10.0,2.206569681904951,2.970159517956806
518,10.0,2.205569681904951,2.9440908351646073
519,10.0,2.194646545537535,2.906975952029739
520,10.0,2.1955514644126564,2.957529803531235
521,9.992765519481026,2.2140585636332215,3.059614687218125
522,10.0,2.213058563633222,3.0219016950686686
523,10.0,2.198904923641048,2.9308920052714895
524,10.0,2.1979049236410475,2.91260949925601
525,10.0,2.209708177242721,2.97416118924511
526,10.0,2.208708177242721,2.9589060722031033
527,10.0,2.1967102599171873,2.918640607250613
528,10.0,2.1957102599171874,2.9034908949216187
529,10.0,2.1814985763346257,2.836019905185905
530,10.0,2.1804985763346254,2.8209643441830297
531,10.0,2.170363891149816,2.764380371982294
532,10.0,2.1693638911498168,2.730178343857575
533,10.0,2.1581664507731855,2.67865146861336
534,10.0,2.157166450773185,2.6639573708578346
535,9.995715274658215,2.174928593315288,2.722951336468924
536,10.0,2.1758437850133054,2.7921950757989733
537,10.0,2.164960605025901,2.7386042008567117
538,10.0,2.1658754267856075,2.8360097804111866
539,10.0,2.1518084378237616,2.737366948023652
540,10.0,2.1508084378237617,2.712523256820266
541,10.0,2.1632135808400363,2.752218978321498
542,10.0,2.162213580840036,2.711176166462856
543,10.0,2.186169204610468,2.856347377514388
544,10.0,2.1851692046104683,2.8078903430368247
545,10.0,2.173818444857103,2.7563433909417037
546,10.0,2.1728184448571035,2.7415017966275648
547,9.995611951936443,2.1904806490824953,2.800207547580139
548,10.0,2.189480649082495,2.785085976208473
549,10.0,2.2052043576622875,2.870644821371765
550,10.0,2.204204357662287,2.855586228081056
551,10.0,2.2149861515808418,2.8999012842977576
552,9.988951682850587,2.2139861515808414,2.822339051359951
553,9.985188553378421,2.2315283244281003,2.880690398116272
554,9.99996002130963,2.2305283244281005,2.865599013941906
555,10.0,2.2458750347117955,2.944508561809679
556,10.0,2.2448750347117956,2.9293097396870094
557,10.0,2.232940299559524,2.837769747534117
558,10.0,2.2319402995595246,2.8227735669127036
559,9.995483274693711,2.249467568521749,2.8810862934923303
560,10.0,2.2484675685217494,2.8660065375532664
561,9.99542196338258,2.2659305052389573,2.924129551753407
562,10.0,2.264930505238958,2.8974997395675275
563,9.99537695767773,2.2823400100621094,2.9554613550544255
564,10.0,2.2813400100621095,2.918205026147276
565,9.994997691714655,2.2988356243955472,3.010759947759164
566,10.0,2.297835624395547,2.986342733418169
567,10.0,2.2803732090833004,2.7464641695422674
568,10.0,2.2793732090833005,2.7315857782847477
569,10.0,2.269421907843865,2.676923792115193
570,10.0,2.2703345905588668,2.7821880260504077
571,10.0,2.2585528136240156,2.7194876520702573
572,10.0,2.2575528136240157,2.7047160276382605
573,9.99106861517481,2.2791144844721245,2.864439061648879
574,10.0,2.278114484472124,2.87175824459299
575,10.0,2.2869101730163335,2.9033455567929347
576,10.0,2.285910173016334,2.876876992820994
577,10.0,2.285910173016334,2.8683005296351665
578,10.0,2.2849101730163337,2.8624225338703853
579,9.995544111732928,2.302327777696203,2.921633124906394
580,10.0,2.301327777696203,2.9010941178207905
581,10.0,2.288876742703429,2.833647681633518
582,10.0,2.2878767427034292,2.810408259215097
583,10.0,2.2878767427034292,2.9529289850568006
584,10.0,2.2868767427034293,2.937704249495191
585,10.0,2.275113347016729,2.8828150847846836
586,10.0,2.274113347016729,2.8699938372593072
587,9.999145215027703,2.2940945754177644,2.9930173664345086
588,10.0,2.293094575417764,2.961550983230652
589,10.0,2.2798165921962408,2.8785888890374127
590,10.0,2.2788165921962413,2.8635152140933355
591,9.994744306285366,2.295412456694017,2.92123729615603
592,10.0,2.294412456694017,2.9060808368038424
593,9.999552996148095,2.3139934300033413,3.037117335617091
594,10.0,2.312993430003342,3.017851104891704
595,9.995005851391532,2.3302289410979715,3.076681139845938
596,10.0,2.3292289410979716,3.0592710496747424
597,9.996105049706943,2.3470127201309516,3.1342319939272394
598,10.0,2.3460127201309517,3.1089908985034485
599,10.0,2.354788917407366,3.1539557727734286
600,10.0,2.3537889174073663,3.1063103253265063
601,9.997866161606924,2.3710306122666545,3.1735541102184577
602,10.0,2.3700306122666546,3.1351984826127373
603,9.996640159428289,2.3864190468013007,3.207291743339429
604,10.0,2.3854190468013003,3.172215107836435
605,10.0,2.399006827243288,3.2210570217980106
606,10.0,2.3998858240508363,3.21080960650574
607,10.0,2.3866249274152835,3.135867507897557
608,10.0,2.385624927415283,3.106935208168555
609,9.994871570152991,2.4026604231950257,3.1651164077907654
610,10.0,2.4016604231950254,3.118058974719466
611,10.0,2.3874839195052706,3.0310532316598064
612,10.0,2.386483919505271,3.0043470570427155
613,10.0,2.376166592611182,2.920670645075531
614,10.0,2.3751665926111825,2.9055170787603815
615,9.995501680434884,2.396495393177269,3.097183022843063
616,10.0,2.395495393177269,3.059986893467227
617,10.0,2.4091377270699934,3.113330185574438
618,10.0,2.4081377270699935,3.077277112559334
619,9.994895333216856,2.4252148023971807,3.135601938307671
620,10.0,2.424214802397181,3.110350437542078
621,9.999240135776263,2.4427976213384874,3.218219881463939
622,10.0,2.4436745856606317,3.208737905177463
623,10.0,2.4568361535483803,3.2382795976216006
624,10.0,2.455836153548381,3.180491927304601
625,10.0,2.4435499881253335,3.1139712866884097
626,10.0,2.444432112061593,3.2144068393738605
627,9.994746986469355,2.461216253810884,3.2717531322105406
628,10.0,2.4602162538108843,3.2623264268281735
629,10.0,2.473944464390792,3.336232523442249
630,10.0,2.4729444643907916,3.3235484764659726
631,10.0,2.4729444643907916,3.2995199856294564
632,10.0,2.471944464390792,3.2765360048267103
633,9.99421062236889,2.4878377787564405,3.355167084549564
634,9.99870022509954,2.488705744300828,3.395269541540956
635,10.0,2.499705505511201,3.408617789468582
636,10.0,2.498705505511201,3.374836121017894
637,10.0,2.485014376170698,3.332107699347418
638,9.999394028624673,2.4858835200669223,3.358192951800735
639,10.0,2.4737531050891084,3.318586148604872
640,10.0,2.472753105089108,3.295512720758244
641,10.0,2.457100633011806,3.181004223079999
642,10.0,2.456100633011806,3.1405468085582027
643,10.0,2.4404681175921246,3.021481484368387
644,10.0,2.4413550201120264,3.051879525164667
645,9.996406429653812,2.4579613228775488,3.123806665631698
646,10.0,2.4569613228775484,3.098635544149267
647,10.0,2.444827281045036,3.042415990127691
648,10.0,2.4438272810450368,3.0047842564428495
649,9.994043116423065,2.462220032312959,3.1607670283068634
650,10.0,2.4612200323129585,3.140054536812003
651,9.994808992553258,2.47814380728767,3.1978845696695384
652,10.0,2.4771438072876695,3.177150752721108
653,9.99476601945625,2.493984923827311,3.2347072304149744
654,10.0,2.4929849238273105,3.184573892294039
655,10.0,2.5058562205158306,3.2563352703519675
656,10.0,2.506728110941287,3.273170613069508
657,9.99493336427459,2.5233328924296563,3.328599413609048
658,10.0,2.522332892429656,3.3020583403811883
659,10.0,2.522332892429656,3.263109440400152
660,10.0,2.5213328924296565,3.1939340568908214
661,9.999617371446716,2.538687026255431,3.2612507436291196
662,10.0,2.5376870262554316,3.196496338274933
663,9.99473305199855,2.55444447083888,3.253777610939311
664,10.0,2.55344447083888,3.22773626707206
665,10.0,2.533074808132458,3.079727794539577
666,10.0,2.533954168002324,3.10024341882049
667,10.0,2.5479340340033314,3.1673102484945512
668,10.0,2.546934034003332,3.144946516777811
669,10.0,2.534690605211856,3.0787619982480945
670,10.0,2.5336906052118557,3.058018297595894
671,10.0,2.5458827763436385,3.083563378508364
672,10.0,2.5448827763436386,3.056662933731418
673,9.99486852353675,2.561910266160915,3.114858246622561
674,9.98563181333432,2.5609102661609153,2.906566671188626
675,9.998682803612809,2.5609102661609153,2.9044315121347126
676,10.0,2.5599102661609154,2.889308544676459
677,10.0,2.5716182861537176,2.932152708042398
678,10.0,2.5706182861537177,2.902355458162425
679,10.0,2.55658200876824,2.8053588063815833
680,10.0,2.5555820087682406,2.792179189037304
681,10.0,2.543212893770452,2.741729785587571
682,10.0,2.542212893770452,2.726915934910532
683,9.995453247824935,2.5597096725460613,2.785199251509065
684,9.99985477973505,2.5606025180349024,2.7967514039141226
685,10.0,2.5437155060770182,2.7600079804069644
686,10.0,2.542715506077018,2.7451594289431163
687,10.0,2.530588884112965,2.6930810667392766
688,10.0,2.5295888841129646,2.676695488592287
689,10.0,2.518175352370263,2.629453477893028
690,9.989237808513039,2.5171753523702627,2.5416906260376972
691,9.982599887185316,2.501704901407942,2.465676420199427
692,9.993093499668596,2.500704901407942,2.452325076071847
693,9.9952854889584,2.5221861011575344,2.583916701760219
694,10.0,2.523090890307609,2.5915082487908276
695,10.0,2.5123419479369953,2.537623875342478
696,9.983318295907448,2.5113419479369954,2.4884950300584654
697,9.995364174835155,2.49951401406354,2.44360300586112
698,10.0,2.4985140140635407,2.4303475549925597
699,10.0,2.488715812821786,2.3943805907161106
700,10.0,2.489631658001609,2.417010475170968
701,9.996091436355417,2.5079730301464647,2.511550751531419
702,10.0,2.5088821321286536,2.521980999676689
703,10.0,2.4981058136903593,2.470128492145053
704,10.0,2.497105813690359,2.4091491194185455
705,9.98799831468884,2.4816564681304265,2.246441066000509
706,9.997933808088206,2.4806564681304266,2.2337814183137863
707,10.0,2.4905008178250325,2.2609400806111046
708,10.0,2.489500817825032,2.248252234203105
709,10.0,2.4777893465071608,2.2036667080304024
710,10.0,2.4787152737044336,2.361460781898008
711,10.0,2.5004270355021863,2.505753867872515
712,10.0,2.5013367264570174,2.5237790828914224
713,10.0,2.488564803648922,2.4465173040356163
714,10.0,2.4875648036489224,2.4289704276654756
715,10.0,2.475072073562316,2.38067498696305
716,10.0,2.4740720735623163,2.3676164293023296
717,10.0,2.4602119909578977,2.2801174269246314
718,10.0,2.4611349744870035,2.3060425849972335
719,10.0,2.4506583186535296,2.2513399619380827
720,10.0,2.4496583186535297,2.2386818384582408
721,10.0,2.4385122793741747,2.1968913286672405
722,10.0,2.437512279374175,2.165202515354835
723,10.0,2.437512279374175,2.178651100958951
724,10.0,2.436512279374175,2.1662180294671503
725,10.0,2.4530488437447344,2.230660638528283
726,10.0,2.452048843744734,2.218066540303233
727,10.0,2.4434132893982206,2.1741981899998883
728,10.0,2.4424132893982207,2.137864285589936
729,10.0,2.431995065597896,2.0816660965424094
730,10.0,2.4309950655978962,2.0614318809075107
731,10.0,2.4220322294131984,2.011331419121552
732,10.0,2.421032229413198,1.9994163861094938
733,10.0,2.412094753539586,1.9602521006333233
734,10.0,2.411094753539586,1.9343503860840088
735,10.0,2.4259880768187,2.0299472825797023
736,10.0,2.4249880768186998,2.016092386402465
737,10.0,2.447926022795537,2.171030332379304
738,10.0,2.4469260227955365,2.141815959299102
739,10.0,2.465727386910485,2.2589713294843285
740,10.0,2.4647273869104858,2.238807345578668
741,10.0,2.4543659507861166,2.1987854281932817
742,10.0,2.4533659507861167,2.1862900188093892
743,10.0,2.469315897518932,2.2741879795819533
744,10.0,2.4683158975189317,2.2614591163529356
745,10.0,2.487845478205646,2.3874725293796857
746,10.0,2.4868454782056464,2.374392925847369
747,10.0,2.496287946918987,2.395236692145588
748,10.0,2.495287946918987,2.3821330499883375
749,10.0,2.517026872149203,2.4557093187414023
750,10.0,2.5160268721492027,2.4319613269180422
751,9.982473608598532,2.490844159036338,2.209552620432368
752,9.987943298628226,2.489844159036338,2.1915266131269617
753,9.981991162480767,2.5109426816773235,2.3089778315472094
754,9.968558196340584,2.509942681677323,2.269762957297181
755,9.980578788734359,2.4990858653919092,2.2247108532507376
756,9.990475538009871,2.4980858653919094,2.2120999174177562
757,10.0,2.5112765417046488,2.2584826396649738
758,10.0,2.510276541704649,2.2387242668433913
759,9.992384031163311,2.527739635093094,2.3081353252624046
760,10.0,2.526739635093094,2.2952952831552915
761,10.0,2.5447302094109463,2.3593306254109576
762,10.0,2.5437302094109464,2.3434347433560188
763,10.0,2.5625275087263315,2.5131002395176063
764,10.0,2.5634337273389196,2.5750992060460107
765,10.0,2.5765734398056965,2.6282099798509453
766,10.0,2.5774732006347136,2.635759091366717
767,9.995548982554627,2.5950706365422374,2.6943514676790272
768,10.0,2.594070636542237,2.679626242139818
769,10.0,2.594070636542237,2.7049623169001964
770,10.0,2.5949656848945652,2.707589066159362
771,10.0,2.583168243906936,2.6425442907303838
772,10.0,2.582168243906936,2.6152789862956696
773,10.0,2.595152485494582,2.667682854852296
774,10.0,2.594152485494582,2.6517427849259
775,9.995824812265102,2.612841800478111,2.7440971344049796
776,10.0,2.611841800478111,2.6977515338719815
777,10.0,2.599459756680203,2.599227572163584
778,10.0,2.6003598223137607,2.6136695415960727
779,9.995322769684407,2.6171371784658977,2.676989313474157
780,10.0,2.6180325656859065,2.704961195088142
781,9.995444095106082,2.6355199874394613,2.763231605384533
782,10.0,2.634519987439462,2.7478630448736756
783,9.995383211882832,2.6519435263827056,2.805945083276667
784,10.0,2.650943526382706,2.7819356755503173
785,10.0,2.666075039640271,2.850170466942579
786,10.0,2.6650750396402705,2.807489016605234
787,9.994657964383476,2.6815637653874997,2.8649194922001655
788,10.0,2.6805637653875,2.844746876929911
789,9.999287305913406,2.7003627983235496,2.972885583633105
790,10.0,2.6993627983235493,2.957632802909605
791,9.99500852900839,2.716434599768171,3.018042536500621
792,10.0,2.7173079757407774,3.013928332145093
793,10.0,2.7317459676153373,3.0489970114609535
794,10.0,2.730745967615338,3.023972637107568
795,10.0,2.7197387249082015,2.961232640929643
796,10.0,2.7206146763399097,2.9936002505866406
797,10.0,2.7323829764371883,3.0273389884635793
798,10.0,2.731382976437188,3.0056319182604505
799,10.0,2.7196806004906087,2.950511496997347
800,10.0,2.7186806004906092,2.9353012784224433
801,10.0,2.731338942663394,2.9960798410739855
802,10.0,2.730338942663394,2.980783111910444
803,9.995079391532498,2.747353743146512,3.0376183049988246
804,10.0,2.7463537431465124,3.0130217226212848
805,10.0,2.7628778056015655,3.1123817510393974
806,10.0,2.761877805601566,3.086273214730912
807,10.0,2.7487579158174613,3.019309944927557
808,9.997027382355341,2.7496295124244243,3.0811400562343216
809,9.992490224452297,2.766478875666528,3.1387965607890744
810,10.0,2.765478875666528,3.1091164888265426
811,10.0,2.7534722593077188,3.070973340083363
812,10.0,2.752472259307719,3.0415123013576033
813,9.994810505587301,2.769393900157288,3.099409618881821
814,10.0,2.768393900157288,3.0431107272114937
815,10.0,2.75740395339023,2.997404860753444
816,10.0,2.7564039533902296,2.982105616066577
817,9.98033224904162,2.7387155808794867,2.829774879107334
818,9.995023359191212,2.737715580879487,2.814771165222678
819,10.0,2.725200150319525,2.740848472343107
820,10.0,2.724200150319525,2.723220832461243
821,10.0,2.71425425816945,2.657347284657292
822,10.0,2.715145678092309,2.6915658271258547
823,10.0,2.7371469825899624,2.787057822798951
824,10.0,2.736146982589963,2.7454321890565585
825,10.0,2.7239889174936653,2.673683615303753
826,10.0,2.722988917493666,2.655584249088008
827,10.0,2.711032740061399,2.564617975135727
828,10.0,2.710032740061399,2.4794147316601203
829,9.997557230872784,2.728854314053478,2.5749558419183542
830,9.995112894037026,2.727854314053478,2.4988112510572353
831,9.991502464929596,2.745543583258362,2.5576952113514904
832,10.0,2.7445435832583627,2.5268730912531665
833,10.0,2.730305476130166,2.4416926301407504
834,10.0,2.7293054761301665,2.4068619761838517
835,10.0,2.717564164220911,2.362407857153765
836,10.0,2.7165641642209106,2.282782516014572
837,10.0,2.705145081294073,2.2397984024623487
838,9.995772577930136,2.7060578341198855,2.2559148605105035
839,10.0,2.694712143299637,2.2132633793324126
840,10.0,2.6937121432996367,2.1969997672629633
841,10.0,2.7038217638698314,2.251142213062335
842,10.0,2.7028217638698315,2.232854916169341
843,10.0,2.721253027920649,2.292244165872643
844,10.0,2.7202530279206485,2.2794593988838683
845,10.0,2.734934261702705,2.3919581942284673
846,10.0,2.733934261702705,2.378864702628869
847,10.0,2.733934261702705,2.4020097487188963
848,10.0,2.732934261702705,2.372064673844603
849,10.0,2.721279018112006,2.328004543074118
850,10.0,2.7202790181120067,2.3151090583787535
851,10.0,2.7087757485782458,2.2717409602021856
852,10.0,2.7077757485782463,2.259019673190057
853,10.0,2.696422165921023,2.216333185286363
854,10.0,2.695422165921023,2.1633626840054063
855,10.0,2.686924502475009,2.121808294598777
856,10.0,2.685924502475009,2.1095512141240986
857,10.0,2.674972365918638,2.068680099455155
858,10.0,2.675895183295369,2.1285080243378744
859,10.0,2.687500142258954,2.1683020358792526
860,10.0,2.686500142258954,2.155901006128637
861,10.0,2.6754232104444706,2.114470698944573
862,10.0,2.6744232104444707,2.092490602945046
863,9.9976,2.6943448647537993,2.2184122572543767
864,10.0,2.6952592748976985,2.286858802374653
865,9.995304937579968,2.7138362311556277,2.3552894897119927
866,9.996684547469185,2.7147428687708324,2.3869378448059484
867,10.0,2.703060112787639,2.3427480124565263
868,10.0,2.702060112787639,2.311652394303872
869,10.0,2.691286113662796,2.2147081171940273
870,10.0,2.690286113662796,2.2021634095715013
871,9.995762567938637,2.7090896662755357,2.2808443219828796
872,10.0,2.7080896662755354,2.263592606079972
873,10.0,2.725767647043276,2.3567455562807917
874,10.0,2.724767647043276,2.3386854579426046
875,10.0,2.7132019164748207,2.2950327993977373
876,10.0,2.712201916474821,2.2822393985204927
877,10.0,2.725161920769918,2.3640068601314495
878,10.0,2.724161920769918,2.3245660057559063
879,10.0,2.713279680433743,2.2710536619713313
880,10.0,2.7122796804337432,2.251626166626138
881,10.0,2.7009421569004286,2.209013923513935
882,10.0,2.6999421569004287,2.1843973998123656
883,10.0,2.6896313726866823,2.1381354680281284
884,10.0,2.6886313726866824,2.1258278369905454
885,10.0,2.677633792627022,2.084753627639063
886,9.99545685759071,2.676633792627022,1.9586725304508819
887,10.0,2.6623193626090553,1.890651062119184
888,9.999694245377801,2.6613193626090554,1.8735195046169195
889,10.0,2.6613193626090554,1.8758753017940162
890,10.0,2.6603193626090555,1.852393879985222
891,9.998305384472449,2.677872568689843,1.9429908840569912
892,10.0,2.676872568689843,1.9312870503605766
893,10.0,2.6690711848166595,1.8948534434261295
894,10.0,2.6680711848166596,1.8740894907880499
895,10.0,2.65967295218191,1.8338176714569732
896,10.0,2.65867295218191,1.8224522387726458
897,9.994907389579812,2.6774787235535156,1.9158674930377184
898,10.0,2.676478723553516,1.9013625902600042
899,10.0,2.6675602366444826,1.8605626077867503
900,9.9976,2.668493830502261,1.9565531268344458
901,10.0,2.6591079117399667,1.917862117583243
902,10.0,2.658107911739967,1.9062364748828318
903,9.998293972471659,2.675572995090369,1.9601693768332342
904,10.0,2.674572995090369,1.9284945042515707
905,9.999591640935327,2.692155457182845,1.9862435028566228
906,10.0,2.691155457182845,1.9673427127379148
907,10.0,2.6835572107068653,1.9300053844004639
908,10.0,2.6825572107068654,1.9183421449307303
909,10.0,2.7024871657390817,2.0842720999629485
910,10.0,2.7014871657390813,2.0721312353033543
911,9.9957494661453,2.687765267862981,1.9955699386489365
912,10.0,2.686765267862981,1.9837018346038846
913,9.998822834327589,2.704461810381024,2.0417106571337293
914,10.0,2.7034618103810244,2.027871075232852
915,10.0,2.7034618103810244,2.05647571744605
916,10.0,2.702461810381024,2.0444209131684943
917,10.0,2.69128795068566,2.001973785765202
918,10.0,2.69028795068566,1.9900877249224944
919,10.0,2.69028795068566,2.028571983924123
920,10.0,2.68928795068566,2.01142915526441
921,10.0,2.678597042278219,1.9717295460116262
922,10.0,2.6775970422782196,1.9599371243619348
923,9.997195620327204,2.6946674044684684,2.019961478093242
924,10.0,2.6936674044684685,2.002014576271508
925,10.0,2.7105926203694297,2.1819397921724706
926,10.0,2.70959262036943,2.1694965385635516
927,10.0,2.70959262036943,2.189029289010012
928,10.0,2.70859262036943,2.1716093882109986
929,9.997244248740037,2.7293590263401173,2.293780166940623
930,10.0,2.728359026340118,2.275112337232547
931,10.0,2.719690903596203,2.2300584556360463
932,10.0,2.718690903596203,2.217466221829495
933,10.0,2.7102188456555085,2.173849874280054
934,9.9785725815324,2.7111346422195117,2.241640065990177
935,9.987552223918444,2.701093906583024,2.1976893546695355
936,9.997367038535875,2.700093906583024,2.1851794122464976
937,10.0,2.6889316636563008,2.143365441367541
938,10.0,2.6879316636563013,2.1276381376810063
939,10.0,2.6769296763024926,2.0865440263308495
940,10.0,2.6778515026173606,2.1573587586902505
941,10.0,2.6667762486934437,2.1159341285026088
942,10.0,2.667697113174584,2.1351331354227066
943,10.0,2.679352380355258,2.1836073440769987
944,10.0,2.6783523803552582,2.1711589275605006
945,9.995483255845631,2.6783523803552582,2.1558588684087656
946,10.0,2.6773523803552584,2.1434943330547527
947,10.0,2.6663146672862412,2.102237849450873
948,10.0,2.6653146672862413,2.0863325410819478
949,9.992982233041749,2.654640899624739,2.029717570901026
950,9.996983642595803,2.655566822056551,2.1416953969999413
951,10.0,2.670343298699529,2.2163585506376418
952,10.0,2.669343298699529,2.179655206402072
953,10.0,2.6587276185278768,2.1253448294226995
954,10.0,2.6577276185278764,2.113076799482282
955,9.98583526395351,2.635692146070844,1.9969106815427118
956,9.99831762321025,2.6346921460708446,1.9815643549995146
957,9.999942054945226,2.625510320448448,1.9297866977317721
958,10.0,2.624510320448448,1.916474621393735
959,9.998310162005444,2.6419820389838105,1.9704110069399023
960,10.0,2.64098203898381,1.9586222803020465
961,10.0,2.64098203898381,2.028588955845986
962,10.0,2.6399820389838107,2.0095491316396235
963,9.996007693190844,2.658908714136473,2.088526357503121
964,10.0,2.6579087141364734,2.076370654190391
965,10.0,2.647063760249503,2.0359739471709988
966,10.0,2.646063760249503,2.023982618425961
967,10.0,2.637611372817423,1.986182137033008
968,10.0,2.636611372817423,1.942653988190596
969,10.0,2.626392069283675,1.8943123033044005
970,10.0,2.6273260340650455,1.95209568551965
971,10.0,2.6461743894401417,2.1083653261222914
972,10.0,2.6451743894401423,2.0961498664233416
973,10.0,2.6342845719264094,2.055549373034509
974,10.0,2.6332845719264095,2.0394525960085623
975,10.0,2.622554641172237,1.9995661592982836
976,10.0,2.6215546411722372,1.987687552708065
977,9.99492330023166,2.6108641610198067,1.9581703882372548
978,9.99944350354381,2.6098641610198063,1.9394055265778645
979,10.0,2.6222764782300425,1.9819054930190816
980,10.0,2.6212764782300426,1.9700815656190813
981,10.0,2.644206910327848,2.1260119977168888
982,10.0,2.643206910327848,2.113741902156664
983,10.0,2.643206910327848,2.0785634340445016
984,10.0,2.642206910327848,2.066440243985895
985,9.992433933913063,2.6609789504339063,2.156754701483283
986,10.0,2.6599789504339064,2.1404325855067645
987,10.0,2.6599789504339064,2.1174617017638626
988,10.0,2.660900078401297,2.111868885012574
989,10.0,2.660900078401297,2.0932948684429578
990,9.999966899940304,2.6599000784012965,2.0727080638445945
991,10.0,2.6599000784012965,2.1535104865756134
992,10.0,2.658900078401297,2.141155252941929
993,10.0,2.674724182905458,2.2091579125546663
994,10.0,2.6737241829054588,2.196630388921149
995,10.0,2.662037307660473,2.152194078745233
996,9.999971485315921,2.6610373076604734,2.1285756171333268
997,9.989971485315921,2.6610373076604734,2.324575617133327
998,10.0,2.660037307660473,2.298370757990799
999,10.0,2.6765012746084804,2.3878098939677446
1000,10.0,2.6774080590500517,2.451908244781335
